what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756658540
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1444756661526
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1444756667059
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444756667361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444756667714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444756669514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756672172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756683525
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756684588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756684969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756689584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756693274
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1444756694323
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756704124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756759367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444756765695
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756766542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756770547
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756771374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756777009
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756777695
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756801508
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756802409
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756819033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444756819491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757078328
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1444757081398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757082749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757083618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757084162
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757097063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757103884
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757124101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444757124980
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853008786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853046390
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853086695
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853096028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853136995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853138660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853190495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853191713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853270554
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1444853272951
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1444853300176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853311679
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853315016
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444853318332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853472676
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853480734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853481608
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853731310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853732204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853733049
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444853734642
opened,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1444853735208
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1444853735241
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444853739236
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1444853739260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853740245
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853741917
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1444853745343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853746224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853778969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853779932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853806583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853809518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853810700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853815281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853816184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853827344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853828495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853834981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853835928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853838681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853839967
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1444853840984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853844785
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853849512
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444853850020
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1444853851577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853853307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853854131
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853855846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853856649
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444853857999
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853859419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853860626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853865071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853867458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853868730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853869398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1444853873383
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853874039
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853875945
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444853879690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853880036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853888129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853902437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853913137
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444853914233
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1444942997241
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1444942997242
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1444942997243
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1444942997243
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1444942997243
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1444942997289
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1444942997289
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1444942997290
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1444942997290
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1444942997291
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1444942997291
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1444942997334
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1444942997335
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1444942997335
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1444942997336
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1444942997385
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1444942997429
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1444942997429
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100614-1136,"org.eclipse.emf.common.ui",1444942997429
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1444942997429
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1444942997429
started,bundle,org.eclipse.emf.edit,2.6.0.v20100614-1136,"org.eclipse.emf.edit",1444942997429
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100614-1136,"org.eclipse.emf.edit.ui",1444942997429
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1444942997429
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1444942997429
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1444942997430
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1444942997430
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1444942997430
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1444942997431
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1444942997431
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1444942997431
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1444942997432
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1444942997452
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1444942997453
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1444942997453
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1444942997453
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1444942997454
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1444942997454
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1444942997454
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1444942997454
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1444942997455
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1444942997455
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1444942997455
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1444942997480
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1444942997495
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1444942997495
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1444942997496
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1444942997496
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1444942997537
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1444942997552
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1444942997611
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1444942997611
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1444942997612
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1444942997612
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1444942997612
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1444942997691
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1444942997711
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.400.v201004280900,"org.eclipse.jst.j2ee.navigator.ui",1444942997711
started,bundle,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.ui",1444942997735
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1444942997746
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1444942997746
started,bundle,org.eclipse.jst.jee.ui,1.0.300.v201005191301,"org.eclipse.jst.jee.ui",1444942997746
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1444942997747
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1444942997747
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1444942997747
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1444942997747
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1444942997748
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1444942997772
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1444942997780
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1444942997816
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1444942997844
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1444942997845
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1444942997856
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1444942997857
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1444942997882
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1444942997887
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1444942997895
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1444942997911
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1444942997911
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1444942997912
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1444942997912
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1444942997913
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1444942997927
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1444942997928
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1444942997928
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1444942997929
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1444942997929
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1444942997929
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1444942997930
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1444942997962
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1444942997962
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1444942997963
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1444942997963
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1444942997963
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1444942997993
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1444942997993
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1444942998006
os,sysinfo,,,"linux",1444942998009
arch,sysinfo,,,"x86_64",1444942998009
ws,sysinfo,,,"gtk",1444942998009
locale,sysinfo,,,"en_US",1444942998009
processors,sysinfo,,,"4",1444942998009
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1444942998009
java.runtime.version,sysinfo,,,"1.7.0_75-b13",1444942998009
java.specification.name,sysinfo,,,"Java Platform API Specification",1444942998009
java.specification.vendor,sysinfo,,,"Oracle Corporation",1444942998009
java.specification.version,sysinfo,,,"1.7",1444942998009
java.vendor,sysinfo,,,"Oracle Corporation",1444942998009
java.version,sysinfo,,,"1.7.0_75",1444942998009
java.vm.info,sysinfo,,,"mixed mode",1444942998009
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1444942998009
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1444942998009
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1444942998009
java.vm.specification.version,sysinfo,,,"1.7",1444942998009
java.vm.vendor,sysinfo,,,"Oracle Corporation",1444942998009
java.vm.version,sysinfo,,,"24.75-b04",1444942998009
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1444942998101
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1444942998215
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1444942998285
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1444942998333
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1444942998342
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1444942998470
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1444942998518
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1444942998564
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1444942998620
